unique_id,date,dish,cuisine,type,rating,price,cooking_cost
135246864556832,2022-02-03,Spaghetti Bolognese,ItalianDish,MainCourse,1,89,57.17
135246864556880,2022-02-09,Chicken Soup,Soups,Appetizer,2,74,53.8
135246864556928,2022-01-07,Spaghetti Bolognese,ItalianDish,MainCourse,1,69,51.55
135246864556976,2022-02-10,Spaghetti Bolognese,ItalianDish,MainCourse,3,89,48.15
135246864557024,,Margherita Pizza,ItalianDish,MainCourse,1,76,41.48
135246864557072,2022-02-15,Spaghetti Bolognese,ItalianDish,MainCourse,,69,45.41
135246864557120,2022-02-07,Margherita Pizza,ItalianDish,MainCourse,2,86,43.12
135246864557168,2022-01-07,Spaghetti Bolognese,ItalianDish,MainCourse,1,83,54.75
135246864557216,2022-01-29,Chicken Soup,Soups,Appetizer,2,84,51.65
135246864557264,2022-02-06,Chicken Soup,Soups,Appetizer,1,75,49.8
135246864557312,2022-03-03,Margherita Pizza,ItalianDish,MainCourse,4,81,58.01
135246864557360,2022-02-19,Chicken Soup,Soups,Appetizer,1,,
135246864557408,2022-02-25,Hot & Sour Soup,Soups,Appetizer,1,74,46.18
135246864557456,2022-04-15,Chicken Soup,Soups,Appetizer,2,83,48.07
135246864557504,2022-09-23,Spaghetti Bolognese,ItalianDish,MainCourse,2,71,41.88
135246864557552,2022-07-12,Hot & Sour Soup,Soups,Appetizer,2,73,47.0
135246864557600,2022-05-01,Spaghetti Bolognese,ItalianDish,MainCourse,1,72,49.04
135246864557648,,Chicken Soup,Soups,Appetizer,1,91,55.07
135246864557696,2022-01-12,Margherita Pizza,ItalianDish,MainCourse,2,,
135246864557744,2022-03-22,Hot & Sour Soup,Soups,Appetizer,1,73,49.92
135246864557792,2022-03-22,Margherita Pizza,ItalianDish,MainCourse,1,83,53.17
135246864557840,2022-02-17,Margherita Pizza,ItalianDish,MainCourse,1,,
135246864557888,2022-06-22,Margherita Pizza,ItalianDish,MainCourse,3,66,44.17
135246864557936,2022-04-22,Chicken Soup,Soups,Appetizer,1,71,44.45
135246864557984,2022-01-27,Spaghetti Bolognese,ItalianDish,MainCourse,2,66,46.65
135246864558032,2022-05-11,Margherita Pizza,ItalianDish,MainCourse,1,66,51.19
135246864558080,2022-03-06,Chicken Soup,Soups,Appetizer,1,82,49.56
135246864558128,2022-03-15,Spaghetti Bolognese,ItalianDish,MainCourse,1,98,54.48
135246864558176,2022-03-20,Spaghetti Bolognese,ItalianDish,MainCourse,2,96,52.01
135246864558224,2022-01-04,Margherita Pizza,ItalianDish,MainCourse,1,78,41.57
135246864558272,2022-04-25,Tacos,MexicanDish,MainCourse,,68,45.58
135246864558320,2022-04-10,Spaghetti Bolognese,ItalianDish,MainCourse,1,77,42.48
135246864558368,2022-01-11,Spaghetti Bolognese,ItalianDish,MainCourse,2,82,42.13
135246864558416,2022-04-25,Enchiladas,MexicanDish,MainCourse,1,79,49.75
135246864558464,2022-01-08,Hot & Sour Soup,Soups,Appetizer,1,83,57.46
135246864558512,2022-08-19,Margherita Pizza,ItalianDish,MainCourse,2,94,52.5
135246864558560,2022-03-18,Spaghetti Bolognese,ItalianDish,MainCourse,1,81,57.01
135246864558608,2022-01-31,Chicken Soup,Soups,Appetizer,1,73,52.74
135246864558656,2022-01-19,Margherita Pizza,ItalianDish,MainCourse,4,64,45.15
135246864558704,2022-02-24,Chicken Soup,Soups,Appetizer,3,,
135246864558752,2022-01-14,Chicken Soup,Soups,Appetizer,1,75,51.05
135246864558800,2022-05-29,Hot & Sour Soup,Soups,Appetizer,1,88,48.98
135246864558848,2022-03-20,Spaghetti Bolognese,ItalianDish,MainCourse,2,69,44.45
135246864558896,2022-08-14,Spaghetti Bolognese,ItalianDish,MainCourse,3,83,54.0
135246864558944,2022-04-04,Margherita Pizza,ItalianDish,MainCourse,2,86,54.34
135246864558992,2022-04-26,Spaghetti Bolognese,ItalianDish,MainCourse,1,83,56.31
135246864559040,2022-04-14,Chicken Soup,Soups,Appetizer,2,62,48.73
135246864559088,2022-05-27,Spaghetti Bolognese,ItalianDish,MainCourse,1,72,45.82
135246864559136,2022-07-05,Hot & Sour Soup,Soups,Appetizer,2,65,54.04
135246864559184,2022-02-08,Margherita Pizza,ItalianDish,MainCourse,1,92,46.18
135246864559232,2022-01-27,Tomato Soup,Soups,Appetizer,3,61,57.15
135246864559280,2022-03-09,Hot & Sour Soup,Soups,Appetizer,3,64,50.21
135246864559328,2022-05-04,Tacos,MexicanDish,MainCourse,2,62,54.34
135246864559376,2022-11-03,Chicken Soup,Soups,Appetizer,1,86,48.76
135246864559424,2022-03-17,Hot & Sour Soup,Soups,Appetizer,1,95,40.72
135246864559472,2022-02-03,Chicken Soup,Soups,Appetizer,1,85,44.49
135246864559520,2022-09-13,Spaghetti Bolognese,ItalianDish,MainCourse,1,73,57.76
135246864559568,2022-04-16,Spaghetti Bolognese,ItalianDish,MainCourse,2,87,45.36
135246864559616,2022-07-16,Hot & Sour Soup,Soups,Appetizer,1,81,45.15
135246864559664,2022-02-10,Chicken Soup,Soups,Appetizer,1,91,42.74
135246864559712,2022-09-20,Chicken Soup,Soups,Appetizer,3,94,52.79
135246864559760,2022-07-20,Tacos,MexicanDish,MainCourse,3,60,49.14
135246864559808,2022-04-08,Chicken Soup,Soups,Appetizer,2,88,55.08
135246864559856,2022-03-03,Spaghetti Bolognese,ItalianDish,MainCourse,2,68,58.97
135246864559904,2022-03-15,Spaghetti Bolognese,ItalianDish,MainCourse,1,,
135246864559952,2022-05-06,Chicken Soup,Soups,Appetizer,1,70,44.51
135246864560000,2022-02-23,Tiramisu,ItalianDish,MainCourse,1,66,46.93
135246864560048,2022-03-18,Hot & Sour Soup,Soups,Appetizer,1,75,41.26
135246864560096,2022-04-08,Spaghetti Bolognese,ItalianDish,MainCourse,2,89,46.7
135246864560144,2022-06-09,Tomato Soup,Soups,Appetizer,4,72,49.64
135246864560192,2022-01-23,Spaghetti Bolognese,ItalianDish,MainCourse,4,84,53.21
135246864560240,2022-03-06,Spaghetti Bolognese,ItalianDish,MainCourse,2,87,40.77
135246864560288,2022-02-22,Hot & Sour Soup,Soups,Appetizer,2,72,49.91
135246864560336,2022-06-23,Spaghetti Bolognese,ItalianDish,MainCourse,2,73,53.4
135246864560384,2022-01-30,Chicken Soup,Soups,Appetizer,1,94,45.36
135246864560432,,Hot & Sour Soup,Soups,Appetizer,3,61,49.29
135246864560480,2022-08-01,Margherita Pizza,ItalianDish,MainCourse,3,77,47.27
135246864560528,2022-06-03,Hot & Sour Soup,Soups,Appetizer,1,82,48.13
135246864560576,2022-03-05,Margherita Pizza,ItalianDish,MainCourse,3,69,58.09
135246864560624,2022-05-02,Spaghetti Bolognese,ItalianDish,MainCourse,3,97,40.27
135246864560672,2022-01-22,Hot & Sour Soup,Soups,Appetizer,1,89,47.15
135246864560720,2022-01-26,Chicken Soup,Soups,Appetizer,3,85,47.83
135246864560768,2022-06-01,Margherita Pizza,ItalianDish,MainCourse,1,99,51.55
135246864560816,2022-01-27,Tacos,MexicanDish,MainCourse,1,97,45.07
135246864560864,2022-05-24,Margherita Pizza,ItalianDish,MainCourse,3,76,55.57
135246864560912,2022-01-14,Hot & Sour Soup,Soups,Appetizer,2,60,50.3
135246864560960,2022-02-07,Hot & Sour Soup,Soups,Appetizer,3,78,50.25
135246864561008,2022-03-05,Hot & Sour Soup,Soups,Appetizer,2,69,49.13
135246864561056,2022-07-29,Spaghetti Bolognese,ItalianDish,MainCourse,1,61,48.27
135246864561104,2022-07-06,Spaghetti Bolognese,ItalianDish,MainCourse,2,79,55.78
135246864561152,2022-05-06,Hot & Sour Soup,Soups,Appetizer,4,74,46.13
135246864561200,2022-02-16,Chicken Soup,Soups,Appetizer,2,90,46.34
135246864561248,2022-05-22,Enchiladas,MexicanDish,MainCourse,2,80,51.3
135246864561296,2022-01-29,Tiramisu,ItalianDish,MainCourse,2,79,45.87
135246864561344,2022-08-23,Margherita Pizza,ItalianDish,MainCourse,2,73,53.77
135246864561392,2022-04-04,Tomato Soup,Soups,Appetizer,2,78,52.58
135246864561440,2022-07-28,Chicken Soup,Soups,Appetizer,3,64,55.84
135246864561488,2022-03-18,Margherita Pizza,ItalianDish,MainCourse,3,60,54.38
135246864561536,2022-07-29,Spaghetti Bolognese,ItalianDish,MainCourse,1,62,48.67
135246864561584,2022-05-07,Margherita Pizza,ItalianDish,MainCourse,2,93,58.32
135246864561632,2022-08-04,Chicken Soup,Soups,Appetizer,3,75,50.27
135246864561680,2022-05-15,Hot & Sour Soup,Soups,Appetizer,3,75,50.34
135246864561728,2022-03-30,Hot & Sour Soup,Soups,Appetizer,1,77,48.26
135246864561776,2022-05-16,Margherita Pizza,ItalianDish,MainCourse,2,75,53.91
135246864561824,2022-04-27,Hot & Sour Soup,Soups,Appetizer,2,,
135246864561872,,Hot & Sour Soup,Soups,Appetizer,2,,
135246864561920,2022-05-16,Margherita Pizza,ItalianDish,MainCourse,2,89,44.86
135246864561968,2022-01-09,Spaghetti Bolognese,ItalianDish,MainCourse,2,74,53.88
135246864562016,2022-08-21,Margherita Pizza,ItalianDish,MainCourse,1,86,46.83
135246864562064,2022-04-19,Chicken Soup,Soups,Appetizer,,70,43.77
135246864562112,2022-01-16,Chicken Soup,Soups,Appetizer,2,85,42.19
135246864562160,2022-05-23,Hot & Sour Soup,Soups,Appetizer,2,83,54.52
135246864562208,2022-09-05,Spaghetti Bolognese,ItalianDish,MainCourse,4,88,48.89
135246864562256,2022-03-17,Spaghetti Bolognese,ItalianDish,MainCourse,,79,44.15
135246864562304,2022-02-24,Enchiladas,MexicanDish,MainCourse,2,69,50.64
135246864562352,2022-01-18,Margherita Pizza,ItalianDish,MainCourse,2,75,51.73
135246864562400,2022-03-10,Margherita Pizza,ItalianDish,MainCourse,2,67,57.36
135246864562448,2022-02-04,Chicken Soup,Soups,Appetizer,4,87,50.63
135246864562496,2022-01-17,Margherita Pizza,ItalianDish,MainCourse,3,70,57.85
135246864562544,2022-07-19,Spaghetti Bolognese,ItalianDish,MainCourse,2,88,52.76
135246864562592,,Margherita Pizza,ItalianDish,MainCourse,1,76,45.1
135246864562640,2022-03-04,Margherita Pizza,ItalianDish,MainCourse,1,78,40.76
135246864562688,2022-03-11,Chicken Soup,Soups,Appetizer,1,86,49.13
135246864562736,2022-09-21,Spaghetti Bolognese,ItalianDish,MainCourse,3,80,53.15
135246864562784,2022-01-07,Spaghetti Bolognese,ItalianDish,MainCourse,2,97,40.99
135246864562832,2022-01-03,Tomato Soup,Soups,Appetizer,1,75,53.22
135246864562880,2022-07-02,Hot & Sour Soup,Soups,Appetizer,,92,47.97
135246864562928,2022-01-06,Tacos,MexicanDish,MainCourse,3,65,55.04
135246864562976,2022-07-01,Margherita Pizza,ItalianDish,MainCourse,2,86,46.69
135246864563024,,Tiramisu,ItalianDish,MainCourse,2,82,49.71
135246864563072,2022-09-01,Margherita Pizza,ItalianDish,MainCourse,1,70,50.41
135246864563120,2022-03-10,Spaghetti Bolognese,ItalianDish,MainCourse,1,86,41.56
135246864563168,2022-03-16,Chicken Soup,Soups,Appetizer,3,81,54.05
135246864563216,2022-08-18,Chicken Soup,Soups,Appetizer,2,83,50.79
135246864563264,2022-04-25,Spaghetti Bolognese,ItalianDish,MainCourse,1,74,58.06
135246864563312,2022-01-14,Hot & Sour Soup,Soups,Appetizer,3,93,54.83
135246864563360,2022-07-05,Chicken Soup,Soups,Appetizer,3,65,41.36
135246864563408,2022-08-22,Hot & Sour Soup,Soups,Appetizer,1,62,49.42
135246864563456,2022-03-04,Chicken Soup,Soups,Appetizer,1,71,44.85
135246864563504,2022-08-13,Spaghetti Bolognese,ItalianDish,MainCourse,2,72,54.81
135246864563552,2022-06-04,Margherita Pizza,ItalianDish,MainCourse,1,92,43.84
135246864563600,2022-02-01,Chicken Soup,Soups,Appetizer,1,86,51.83
135246864563648,2022-04-04,Spaghetti Bolognese,ItalianDish,MainCourse,2,89,53.71
135246864563696,2022-01-30,Tacos,MexicanDish,MainCourse,3,70,49.49
135246864563744,2022-02-28,Enchiladas,MexicanDish,MainCourse,3,80,54.94
135246864563792,2022-02-13,Tomato Soup,Soups,Appetizer,2,85,47.14
135246864563840,2022-04-04,Chicken Soup,Soups,Appetizer,3,80,50.57
135246864563888,2022-02-03,Margherita Pizza,ItalianDish,MainCourse,4,84,45.15
135246864563936,2022-06-29,Chicken Soup,Soups,Appetizer,2,74,43.76
135246864563984,,Spaghetti Bolognese,ItalianDish,MainCourse,2,86,46.53
135246864564032,2022-02-09,Margherita Pizza,ItalianDish,MainCourse,2,98,42.58
135246864564080,2022-03-12,Tiramisu,ItalianDish,MainCourse,3,87,48.04
135246864564128,2022-05-18,Tacos,MexicanDish,MainCourse,3,66,49.03
135246864564176,2022-03-28,Chicken Soup,Soups,Appetizer,2,86,43.93
135246868711552,2022-03-20,Hot & Sour Soup,Soups,Appetizer,3,72,56.04
135246868711840,2022-09-08,Tiramisu,ItalianDish,MainCourse,1,94,55.09
135246868711792,2022-01-19,Chicken Soup,Soups,Appetizer,3,93,45.05
135246868711936,2022-05-07,Chicken Soup,Soups,Appetizer,2,69,57.19
135246868712032,2022-06-14,Hot & Sour Soup,Soups,Appetizer,3,94,44.96
135246868712080,2022-03-18,Margherita Pizza,ItalianDish,MainCourse,2,,
135246868711024,2022-03-04,Margherita Pizza,ItalianDish,MainCourse,2,91,53.14
135246868711504,2022-04-22,Spaghetti Bolognese,ItalianDish,MainCourse,2,99,55.09
135246868711456,,Margherita Pizza,ItalianDish,MainCourse,2,,
135246868710016,2022-05-04,Spaghetti Bolognese,ItalianDish,MainCourse,2,69,54.45
135246868710688,2022-10-01,Chicken Soup,Soups,Appetizer,2,78,54.64
135246868712128,2022-04-17,Hot & Sour Soup,Soups,Appetizer,2,61,44.48
135246868710640,2022-05-25,Margherita Pizza,ItalianDish,MainCourse,1,,
135246868711120,2022-01-31,Hot & Sour Soup,Soups,Appetizer,3,87,58.14
135246868710832,2022-01-29,Chicken Soup,Soups,Appetizer,1,76,42.76
135246868710736,2022-01-27,Chicken Soup,Soups,Appetizer,2,72,54.04
135246868709728,2022-02-19,Chicken Soup,Soups,Appetizer,,97,47.17
135246868709440,2022-05-04,Spaghetti Bolognese,ItalianDish,MainCourse,1,,
135246868709488,,Spaghetti Bolognese,ItalianDish,MainCourse,1,73,42.25
135246868709536,2022-03-21,Chicken Soup,Soups,Appetizer,,84,54.84
135246868709584,2022-01-24,Chicken Soup,Soups,Appetizer,2,85,47.55
135246868709632,2022-03-06,Margherita Pizza,ItalianDish,MainCourse,3,73,53.06
135246868709680,,Hot & Sour Soup,Soups,Appetizer,3,80,43.39
135246868709776,2022-03-01,Spaghetti Bolognese,ItalianDish,MainCourse,1,81,52.28
135246868709824,2022-04-06,Spaghetti Bolognese,ItalianDish,MainCourse,1,89,41.05
135246868709872,2022-03-07,Spaghetti Bolognese,ItalianDish,MainCourse,1,78,53.09
135246868709968,2022-05-30,Margherita Pizza,ItalianDish,MainCourse,2,92,52.98
135246868710256,2022-03-24,Margherita Pizza,ItalianDish,MainCourse,2,81,52.13
135246868710352,2022-06-26,Chicken Soup,Soups,Appetizer,1,70,51.32
135246868710400,2022-02-26,Chicken Soup,Soups,Appetizer,1,75,45.05
135246868710448,2022-01-21,Spaghetti Bolognese,ItalianDish,MainCourse,2,91,41.23
135246868710496,2022-04-06,Tiramisu,ItalianDish,MainCourse,1,82,54.66
135246868710208,2022-07-13,Hot & Sour Soup,Soups,Appetizer,2,72,46.39
135246868710304,2022-06-20,Hot & Sour Soup,Soups,Appetizer,1,,
135246868710160,2022-10-25,Spaghetti Bolognese,ItalianDish,MainCourse,1,70,48.23
135246868710064,2022-04-02,Spaghetti Bolognese,ItalianDish,MainCourse,1,84,49.79
135246868710112,2022-03-20,Spaghetti Bolognese,ItalianDish,MainCourse,3,86,49.38
135246868711600,,Chicken Soup,Soups,Appetizer,,92,44.64
135246868711744,2022-03-04,Spaghetti Bolognese,ItalianDish,MainCourse,1,93,49.39
135246868711696,2022-02-04,Chicken Soup,Soups,Appetizer,,87,49.54
135246868711648,2022-03-21,Hot & Sour Soup,Soups,Appetizer,2,73,58.11
135246868711984,2022-04-02,Spaghetti Bolognese,ItalianDish,MainCourse,1,91,46.01
135246868710544,2022-01-11,Spaghetti Bolognese,ItalianDish,MainCourse,1,76,45.59
135246868710928,2022-01-20,Chicken Soup,Soups,Appetizer,5,79,48.67
135246868710976,2022-05-27,Spaghetti Bolognese,ItalianDish,MainCourse,3,,
135246868710880,2022-03-09,Tiramisu,ItalianDish,MainCourse,4,93,48.88
135246868712224,2022-07-24,Chicken Soup,Soups,Appetizer,2,77,43.37
135246868712272,2022-03-09,Hot & Sour Soup,Soups,Appetizer,1,91,51.69
135246868710784,2022-01-19,Tomato Soup,Soups,Appetizer,2,94,45.76
135246868711888,2022-04-26,Spaghetti Bolognese,ItalianDish,MainCourse,2,85,51.1
135246868712176,2022-03-16,Chicken Soup,Soups,Appetizer,3,95,48.2
135246868711072,2022-02-20,Tiramisu,ItalianDish,MainCourse,2,68,51.49
135246868711168,2022-01-05,Spaghetti Bolognese,ItalianDish,MainCourse,1,78,53.95
135246868711216,2022-07-05,Tomato Soup,Soups,Appetizer,2,79,45.73
135246868711264,2022-01-26,Hot & Sour Soup,Soups,Appetizer,2,77,52.14
135246868711312,2022-08-06,Margherita Pizza,ItalianDish,MainCourse,2,79,56.65
135246868711360,2022-04-02,Tomato Soup,Soups,Appetizer,1,81,52.5
135246868711408,2022-02-09,Chicken Soup,Soups,Appetizer,1,89,50.29
135246868712320,2022-09-15,Hot & Sour Soup,Soups,Appetizer,2,69,45.88
135246868712368,2022-06-07,Chicken Soup,Soups,Appetizer,2,80,43.73
135246868712416,2022-07-01,Chicken Soup,Soups,Appetizer,2,78,40.48
135246868712464,2022-07-16,Enchiladas,MexicanDish,MainCourse,3,87,46.89
135246868712512,2022-07-09,Hot & Sour Soup,Soups,Appetizer,1,77,54.3
135246868712560,2022-01-11,Tomato Soup,Soups,Appetizer,2,,
135246868712608,2022-08-02,Chicken Soup,Soups,Appetizer,1,68,40.21
135246868712656,2022-04-07,Margherita Pizza,ItalianDish,MainCourse,1,,
135246868712704,2022-04-23,Chicken Soup,Soups,Appetizer,2,77,52.29
135246868712752,2022-01-05,Chicken Soup,Soups,Appetizer,1,71,49.71
135246868712800,2022-08-04,Margherita Pizza,ItalianDish,MainCourse,2,86,54.77
135246868712848,2022-07-12,Tiramisu,ItalianDish,MainCourse,2,78,44.87
135246868712896,2022-03-31,Margherita Pizza,ItalianDish,MainCourse,2,,
135246868712944,2022-11-01,Margherita Pizza,ItalianDish,MainCourse,1,68,56.7
135246868712992,,Tomato Soup,Soups,Appetizer,4,78,56.21
135246868713040,2022-02-11,Spaghetti Bolognese,ItalianDish,MainCourse,2,96,53.87
135246868713088,2022-04-05,Margherita Pizza,ItalianDish,MainCourse,2,90,50.97
135246868713136,2022-01-24,Margherita Pizza,ItalianDish,MainCourse,,76,46.44
135246868713184,2022-03-02,Chicken Soup,Soups,Appetizer,2,74,45.49
135246868713232,2022-06-25,Hot & Sour Soup,Soups,Appetizer,2,67,57.27
135246868713280,2022-08-30,Chicken Soup,Soups,Appetizer,2,79,43.37
135246868713328,2022-01-11,Spaghetti Bolognese,ItalianDish,MainCourse,2,75,42.77
135246868713376,2022-02-27,Hot & Sour Soup,Soups,Appetizer,1,68,47.24
135246868713424,2022-06-26,Margherita Pizza,ItalianDish,MainCourse,1,72,43.69
135246868713472,2022-01-25,Spaghetti Bolognese,ItalianDish,MainCourse,2,76,51.29
135246868713520,2022-02-18,Chicken Soup,Soups,Appetizer,1,,
135246868713568,2022-01-23,Hot & Sour Soup,Soups,Appetizer,3,94,52.12
135246868713616,2022-08-11,Hot & Sour Soup,Soups,Appetizer,2,89,48.57
135246868713664,2022-08-21,Chicken Soup,Soups,Appetizer,3,85,54.16
135246868713712,2022-03-23,Chicken Soup,Soups,Appetizer,2,80,48.79
135246868713760,2022-03-19,Margherita Pizza,ItalianDish,MainCourse,2,77,50.92
135246868713808,2022-03-08,Margherita Pizza,ItalianDish,MainCourse,4,77,50.02
135246868713856,2022-06-24,Margherita Pizza,ItalianDish,MainCourse,2,81,52.52
135246868713904,2022-07-02,Margherita Pizza,ItalianDish,MainCourse,1,64,56.54
135246868713952,,Chicken Soup,Soups,Appetizer,1,91,52.56
135246868714000,2022-02-28,Hot & Sour Soup,Soups,Appetizer,1,86,42.68
135246868714048,2022-01-09,Hot & Sour Soup,Soups,Appetizer,3,82,47.67
135246868714096,2022-03-18,Chicken Soup,Soups,Appetizer,2,,
135246868714144,2022-03-31,Spaghetti Bolognese,ItalianDish,MainCourse,1,75,47.5
135246868714192,2022-01-08,Tomato Soup,Soups,Appetizer,2,93,46.97
135246868714240,2022-04-01,Spaghetti Bolognese,ItalianDish,MainCourse,2,69,41.77
135246868714288,2022-02-19,Hot & Sour Soup,Soups,Appetizer,1,71,51.51
135246868714336,2022-05-21,Chicken Soup,Soups,Appetizer,1,84,52.29
135246868714384,2022-10-31,Margherita Pizza,ItalianDish,MainCourse,4,91,58.28
135246868714432,2022-02-21,Chicken Soup,Soups,Appetizer,3,81,47.28
135246868714480,2022-03-19,Chicken Soup,Soups,Appetizer,1,71,53.32
135246868714528,2022-01-11,Margherita Pizza,ItalianDish,MainCourse,1,82,41.99
135246868714576,2022-01-05,Margherita Pizza,ItalianDish,MainCourse,1,76,55.0
135246868714624,,Hot & Sour Soup,Soups,Appetizer,,86,52.68
135246868714672,2022-04-02,Chicken Soup,Soups,Appetizer,2,78,54.87
135246868714720,2022-01-29,Chicken Soup,Soups,Appetizer,1,87,55.95
135246868714768,2022-03-03,Spaghetti Bolognese,ItalianDish,MainCourse,1,94,49.98
135246868714816,2022-02-20,Chicken Soup,Soups,Appetizer,1,94,41.9
135246868714864,2022-03-17,Margherita Pizza,ItalianDish,MainCourse,2,85,47.7
135246868714912,2022-03-27,Hot & Sour Soup,Soups,Appetizer,3,68,47.51
135246868714960,2022-04-27,Hot & Sour Soup,Soups,Appetizer,2,,
135246868715008,2022-01-10,Chicken Soup,Soups,Appetizer,2,71,48.48
135246868715056,2022-01-04,Chicken Soup,Soups,Appetizer,1,77,42.96
135246868715104,2022-01-31,Spaghetti Bolognese,ItalianDish,MainCourse,,91,43.67
135246868715152,2022-05-13,Chicken Soup,Soups,Appetizer,3,73,53.74
135246868715200,2022-01-04,Hot & Sour Soup,Soups,Appetizer,2,77,43.04
135246868715248,2022-09-12,Margherita Pizza,ItalianDish,MainCourse,2,85,52.18
135246868715296,2022-01-13,Hot & Sour Soup,Soups,Appetizer,1,92,50.49
135246868715344,2022-02-09,Hot & Sour Soup,Soups,Appetizer,2,78,51.58
135246868715392,2022-03-15,Spaghetti Bolognese,ItalianDish,MainCourse,2,82,50.26
135246868715440,2022-02-23,Spaghetti Bolognese,ItalianDish,MainCourse,1,86,48.69
135246868715488,2022-04-17,Spaghetti Bolognese,ItalianDish,MainCourse,3,79,49.48
135246868715536,2022-05-23,Margherita Pizza,ItalianDish,MainCourse,2,74,47.73
135246868715584,2022-03-02,Chicken Soup,Soups,Appetizer,4,62,51.63
135246868715632,2022-03-17,Spaghetti Bolognese,ItalianDish,MainCourse,1,78,48.95
135246868715680,2022-02-12,Margherita Pizza,ItalianDish,MainCourse,3,,
135246868715728,2022-06-03,Chicken Soup,Soups,Appetizer,1,79,50.35
135246868715776,,Spaghetti Bolognese,ItalianDish,MainCourse,1,61,43.85
135246868715824,2022-05-28,Tacos,MexicanDish,MainCourse,2,95,49.68
135246868715872,2022-06-01,Margherita Pizza,ItalianDish,MainCourse,2,,
135246868715920,2022-02-22,Hot & Sour Soup,Soups,Appetizer,1,84,44.84
135246868715968,2022-02-20,Tomato Soup,Soups,Appetizer,3,88,57.97
135246868716016,,Hot & Sour Soup,Soups,Appetizer,,93,53.02
135246868716064,2022-07-13,Chicken Soup,Soups,Appetizer,1,75,48.46
135246868716112,2022-03-07,Margherita Pizza,ItalianDish,MainCourse,1,98,49.95
135246868716160,2022-02-17,Hot & Sour Soup,Soups,Appetizer,2,64,45.3
135246868716208,2022-01-13,Spaghetti Bolognese,ItalianDish,MainCourse,2,67,49.1
135246868716256,2022-02-16,Spaghetti Bolognese,ItalianDish,MainCourse,1,74,42.71
135246868716304,2022-02-03,Hot & Sour Soup,Soups,Appetizer,2,87,58.15
135246868716352,2022-02-24,Spaghetti Bolognese,ItalianDish,MainCourse,3,93,54.8
135246868716400,,Chicken Soup,Soups,Appetizer,1,85,45.96
135246868716448,2022-02-06,Tiramisu,ItalianDish,MainCourse,3,75,51.08
135246868716496,2022-06-13,Chicken Soup,Soups,Appetizer,2,84,56.57
135246868716544,2022-07-25,Chicken Soup,Soups,Appetizer,2,72,45.84
135246868716592,2022-06-08,Chicken Soup,Soups,Appetizer,3,84,49.47
135246868716640,2022-03-21,Hot & Sour Soup,Soups,Appetizer,2,,
135246868716688,2022-07-10,Chicken Soup,Soups,Appetizer,3,69,45.72
135246868716736,2022-02-09,Hot & Sour Soup,Soups,Appetizer,3,79,58.54
135246868716784,2022-04-04,Chicken Soup,Soups,Appetizer,2,79,54.37
135246868716832,2022-01-17,Hot & Sour Soup,Soups,Appetizer,3,64,49.2
135246868716880,2022-01-17,Spaghetti Bolognese,ItalianDish,MainCourse,1,67,50.57
135246868716928,2022-02-25,Spaghetti Bolognese,ItalianDish,MainCourse,3,69,56.41
135246868716976,2022-03-18,Chicken Soup,Soups,Appetizer,3,85,51.42
135246868717024,2022-03-23,Margherita Pizza,ItalianDish,MainCourse,1,69,48.96
135246868717072,2022-02-07,Spaghetti Bolognese,ItalianDish,MainCourse,1,65,58.31
135246868717120,2022-01-13,Hot & Sour Soup,Soups,Appetizer,1,92,44.45
135246868717168,2022-03-13,Spaghetti Bolognese,ItalianDish,MainCourse,,83,46.38
135246868717216,2022-01-09,Chicken Soup,Soups,Appetizer,,96,40.85
135246868717264,2022-01-27,Margherita Pizza,ItalianDish,MainCourse,1,83,41.54
135246868717312,2022-01-10,Margherita Pizza,ItalianDish,MainCourse,2,91,53.56
135246868717360,,Margherita Pizza,ItalianDish,MainCourse,2,78,54.98
135246868717408,2022-05-10,Chicken Soup,Soups,Appetizer,3,81,45.43
135246868717456,2022-01-26,Tomato Soup,Soups,Appetizer,1,76,47.74
135246868717504,2022-06-10,Hot & Sour Soup,Soups,Appetizer,2,65,52.38
135246868717552,2022-04-27,Margherita Pizza,ItalianDish,MainCourse,1,95,47.13
135246868717600,2022-04-22,Chicken Soup,Soups,Appetizer,3,77,53.11
135246868717648,2022-01-11,Chicken Soup,Soups,Appetizer,3,74,49.94
135246868717696,2022-05-21,Enchiladas,MexicanDish,MainCourse,1,83,49.27
135246868717744,2022-04-01,Hot & Sour Soup,Soups,Appetizer,3,98,57.33
135246868717792,2022-08-18,Margherita Pizza,ItalianDish,MainCourse,1,93,48.61
135246868717840,2022-10-06,Tiramisu,ItalianDish,MainCourse,1,68,50.54
135246868717888,2022-01-27,Spaghetti Bolognese,ItalianDish,MainCourse,4,67,51.23
135246868717936,2022-05-17,Hot & Sour Soup,Soups,Appetizer,,74,57.07
135246868717984,2022-05-02,Tomato Soup,Soups,Appetizer,3,,
135246868718032,2022-04-30,Hot & Sour Soup,Soups,Appetizer,3,89,58.86
135246868718080,2022-01-23,Margherita Pizza,ItalianDish,MainCourse,2,74,40.58
135246868718128,2022-06-16,Hot & Sour Soup,Soups,Appetizer,2,72,45.45
135246868718176,2022-01-21,Spaghetti Bolognese,ItalianDish,MainCourse,2,94,44.59
135246868718224,2022-03-05,Margherita Pizza,ItalianDish,MainCourse,2,80,45.45
